ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
11	YKL084W	5122	0.810707545	0.885890303	-0.001700025	0.007097832	5.070103642	0.045033921	0.006498791	0.016040333	0.009016244	0.016040333	HOT13	HOT13	YKL084W	mitochondrial intermembrane space protein import || molecular function unknown || YKL084W || 1081383	4.16	0.00605	0.45	NA	NA	NA	0	7.49e-06	-0.68	0.42	0.461	NA	NA	no	ESR_down
12	YKL127W	5560	0.986810067	0.993198336	-7.64e-05	0.004619286	7.276019451	0.02364068	0.000783813	0.006913282	0.008762491	0.008762491	PGM1	PGM1	YKL127W	glucose 1-phosphate utilization* || phosphoglucomutase activity || YKL127W || 1081829	4.16	0.00605	0.66	NA	NA	NA	0	1.7e-09	-0.98	0.33	0.0771	NA	NA	no	ESR_down
13	YMR058W	4873	0.706985059	0.812188902	-0.003309535	0.008804102	8.937308296	0.117018745	0.000144075	0.034534064	0.009762377	0.034534064	FET3	FET3	YMR058W	high affinity iron ion transport* || ferroxidase activity || YMR058W || 1086254	4.18	0.00594	0.06	NA	NA	NA	0.173	0.135	-1.77	1.13	1	NA	NA	no	ESR_down
14	YOL056W	1522	0.007999663	0.029417948	-0.018664907	0.007037826	4.624344328	0.06493088	0.011064359	0.010841298	0.011095282	0.011095282	GPM3	GPM3	YOL056W	biological process unknown || molecular function unknown* || YOL056W || 1083112	4.2	0.00566	0.48	NA	NA	NA	0	3e-06	-0.94	0.44	0.527	NA	down	no	ESR_down
15	YPL173W	2150	0.034403917	0.089527967	-0.01363787	0.006447234	4.852892563	0.020725785	0.008748168	-0.002430569	0.009848387	0.009848387	MRPL40	MRPL40	YPL173W	protein biosynthesis || structural constituent of ribosome || YPL173W || 1085342	4.2	0.00563	0.44	NA	NA	NA	1e-05	1.07e-05	-1.73	0.45	0.618	NA	NA	no	ESR_down
16	YDR375C	4322	0.494785447	0.640748298	-0.003879042	0.005681768	5.273834529	0.010708489	0.005939822	0.002458194	0.008503019	0.008503019	BCS1	BCS1	YDR375C	aerobic respiration* || ATPase activity || YDR375C || 1081439	4.24	0.00536	0.48	NA	NA	NA	0	2.78e-06	-1.78	0.41	0.377	NA	NA	no	ESR_down
17	YMR158W	3241	0.176946229	0.305574837	-0.010836657	0.00802586	4.296905526	0.02740942	0.01534831	0.007781835	0.013470019	0.013470019	MRPS8	MRPS8	YMR158W	protein biosynthesis || structural constituent of ribosome || YMR158W || 1080785	4.24	0.00531	0.44	NA	NA	NA	1e-05	1.01e-05	-1.61	0.39	0.281	NA	NA	no	ESR_down
18	YGL068W	2762	0.096462192	0.195473891	-0.008193065	0.004928893	5.903546785	0.015489881	0.002905627	0.007963246	0.007882384	0.007963246	MNP1	MNP1	YGL068W	aerobic respiration* || molecular function unknown* || YGL068W || 1082952	4.27	0.00502	0.47	NA	NA	NA	0	4.49e-06	-1.71	0.38	0.232	NA	NA	no	ESR_down
19	YDR354W	5173	0.828944461	0.896368266	-0.001097155	0.005078117	6.864617155	0.021159065	0.001111462	0.010425491	0.008396666	0.010425491	TRP4	TRP4	YDR354W	tryptophan biosynthesis || anthranilate phosphoribosyltransferase activity || YDR354W || 1084407	4.28	0.005	0.22	NA	NA	NA	0.00525	0.00352	-1.27	0.63	0.976	NA	NA	no	ESR_down
20	YHR147C	4063	0.402391955	0.554272707	-0.005009964	0.005983068	5.052244737	0.01909852	0.006943778	0.001310171	0.009071466	0.009071466	MRPL6	MRPL6	YHR147C	protein biosynthesis || structural constituent of ribosome || YHR147C || 1083273	4.28	0.00502	0.48	NA	NA	NA	0	2.8e-06	-1.59	0.39	0.321	NA	NA	no	ESR_down
21	YKL130C	4111	0.42131249	0.573603991	-0.004863106	0.006047539	5.184054077	0.019289207	0.005911607	0.01045064	0.008706268	0.01045064	SHE2	SHE2	YKL130C	intracellular mRNA localization || mRNA binding || YKL130C || 1081192	4.29	0.00492	0.64	NA	NA	NA	0	6.07e-09	-1.12	0.36	0.173	NA	NA	no	ESR_down
22	YKR006C	3239	0.17649804	0.304989049	-0.007587112	0.005613362	5.299074269	0.01696448	0.005646414	0.001560263	0.008450748	0.008450748	MRPL13	MRPL13	YKR006C	protein biosynthesis || structural constituent of ribosome || YKR006C || 1085294	4.3	0.0048	0.58	NA	NA	NA	0	6.99e-08	-1.85	0.37	0.213	NA	NA	no	ESR_down
23	YOR108W	2594	0.074843256	0.161498113	-0.008493068	0.004767573	7.617709904	0.051525606	0.000520895	0.009648155	0.009037318	0.009648155	LEU9	LEU9	YOR108W	leucine biosynthesis || 2-isopropylmalate synthase activity || YOR108W || 1084759	4.32	0.00468	0.21	NA	NA	NA	0.00677	0.00443	-1.45	0.67	0.989	NA	NA	no	ESR_down
24	YBR268W	1797	0.017109402	0.053289552	-0.018336401	0.00769032	4.364735055	0.041527906	0.013532553	0.012293848	0.012926511	0.012926511	MRPL37	MRPL37	YBR268W	protein biosynthesis || structural constituent of ribosome || YBR268W || 1081237	4.34	0.00446	0.43	NA	NA	NA	2e-05	1.39e-05	-1.37	0.39	0.303	NA	NA	no	ESR_down
25	YML009C	2689	0.085419739	0.177796312	-0.01465427	0.008519578	4.121117484	0.03343655	0.017442075	0.007789107	0.01503088	0.01503088	MRPL39	MRPL39	YML009C	protein biosynthesis || structural constituent of ribosome || YML009C || 1081028	4.34	0.00439	0.29	NA	NA	NA	0.001	0.000677	-1.42	0.46	0.63	NA	NA	no	ESR_down
26	Q0050	4757	0.658748092	0.775753248	-0.003070068	0.006951481	9.212721257	0.092772236	0.00011932	0.021499913	0.009867102	0.021499913	AI1	AI1	Q0050	mRNA processing* || endonuclease activity* || Q0050 || 1081144	4.35	0.00438	0.28	NA	NA	NA	0.00138	0.000983	-1.28	0.55	0.911	NA	NA	no	ESR_down
27	YJL104W	2484	0.063899325	0.143930392	-0.012761621	0.006887445	4.607964179	0.015178066	0.010024506	0.001739761	0.011198258	0.011198258	PAM16	PAM16	YJL104W	mitochondrial matrix protein import || protein binding* || YJL104W || 1083260	4.35	0.00438	0.59	NA	NA	NA	0	5.49e-08	-1.49	0.39	0.277	NA	NA	no	ESR_down
28	YCR003W	3439	0.222211236	0.361440363	-0.009453915	0.007744861	4.341688995	0.04188847	0.013727292	0.006759711	0.013108406	0.013108406	MRPL32	MRPL32	YCR003W	protein biosynthesis || structural constituent of ribosome || YCR003W || 1084917	4.37	0.00423	0.52	NA	NA	NA	0	6.5e-07	-1.57	0.37	0.192	NA	NA	no	ESR_down
29	YIL158W	74	1.41e-12	1.07e-10	-0.045031451	0.006357632	4.942146032	0.115512236	0.008621738	0.003327939	0.009461509	0.009461509	AIM20	YIL158W	YIL158W	biological process unknown || molecular function unknown || YIL158W || 1085944	4.43	0.00379	0.5	NA	NA	NA	0	1.22e-06	-1.38	0.41	0.412	NA	NA	no	ESR_down
30	YJR147W	3065	0.145318913	0.265367033	-0.014892196	0.010226284	5.71319888	0.144336363	0.00357258	0.043214002	0.007961928	0.043214002	HMS2	HMS2	YJR147W	pseudohyphal growth || molecular function unknown || YJR147W || 1083455	4.43	0.00379	0.43	NA	NA	NA	3e-05	1.52e-05	-1.1	0.51	0.82	NA	NA	no	ESR_down
31	YFR005C	2774	0.097668569	0.197062357	-0.008333395	0.005031444	5.698279287	0.015706526	0.003354938	0.001443393	0.007970917	0.007970917	SAD1	SAD1	YFR005C	nuclear mRNA splicing, via spliceosome || RNA splicing factor activity, transesterification mechanism || YFR005C || 1081939	4.46	0.00358	0.63	up	NA	NA	0	6.73e-09	-0.92	0.37	0.202	NA	NA	no	ESR_down
32	YHL015W	1193	0.002895116	0.013582537	-0.014007528	0.004702627	8.848923869	0.038618397	0.000168629	0.008918996	0.009725253	0.009725253	RPS20	RPS20	YHL015W	protein biosynthesis || structural constituent of ribosome || YHL015W || 1086408	4.5	0.00334	0.48	up	NA	NA	0	3.07e-06	-1.16	0.41	0.413	NA	down	no	ESR_down
33	YOR342C	944	0.000977292	0.005794389	-0.015955025	0.004839279	6.008193504	0.038614139	0.002585177	0.002512625	0.007892066	0.007892066	YOR342C	YOR342C	YOR342C	biological process unknown || molecular function unknown || YOR342C || 1083190	4.5	0.00338	0.5	up	NA	NA	0	1.25e-06	-1.54	0.43	0.481	NA	down	no	ESR_down
34	YGL020C	2305	0.045415076	0.110276869	-0.010345173	0.005170545	5.577571958	0.021183452	0.003908425	0.004009854	0.008052323	0.008052323	GET1	MDM39	YGL020C	mitochondrion organization and biogenesis || molecular function unknown || YGL020C || 1086038	4.51	0.00334	0.59	up	NA	NA	0	5.3e-08	-1.09	0.39	0.294	NA	NA	no	ESR_down
35	YER156C	1145	0.002496503	0.012203432	-0.015276742	0.005052225	7.19459676	0.037799288	0.000875514	0.010544091	0.008686596	0.010544091	YER156C	YER156C	YER156C	biological process unknown || molecular function unknown || YER156C || 1083317	4.52	0.00331	0.72	up	NA	NA	0	6.2e-11	-1.24	0.38	0.267	NA	down	no	ESR_down
36	YOR143C	1713	0.013881467	0.045355851	-0.016528774	0.006718151	5.153972315	0.052722792	0.006674163	0.013518104	0.008781675	0.013518104	THI80	THI80	YOR143C	thiamin diphosphate biosynthesis || thiamin diphosphokinase activity || YOR143C || 1085031	4.55	0.00313	0.48	up	NA	NA	0	2.87e-06	-0.7	0.46	0.645	NA	down	no	ESR_down
37	YPL227C	2940	0.124668628	0.237378741	-0.007916502	0.005155754	5.586419139	0.01453828	0.003847024	0.00322134	0.008045391	0.008045391	ALG5	ALG5	YPL227C	protein amino acid N-linked glycosylation || dolichyl-phosphate beta-glucosyltransferase activity || YPL227C || 1082651	4.59	0.00288	0.34	up	NA	NA	0.00031	0.000193	-1.11	0.51	0.81	NA	NA	no	ESR_down
38	YGR063C	3095	0.149102199	0.26954942	-0.007821019	0.005421061	5.384941497	0.033863124	0.004841032	0.008306803	0.00828522	0.008306803	SPT4	SPT4	YGR063C	regulation of transcription, DNA-dependent* || RNA polymerase II transcription elongation factor activity || YGR063C || 1081358	4.6	0.00286	0.51	up	NA	NA	0	8.59e-07	-0.99	0.41	0.412	NA	NA	no	ESR_down
39	YHR123W	3083	0.147633227	0.268075117	-0.006699417	0.004626854	6.524610509	0.038652435	0.001430883	0.005798198	0.008146728	0.008146728	EPT1	EPT1	YHR123W	phosphatidylethanolamine biosynthesis || ethanolaminephosphotransferase activity || YHR123W || 1086156	4.66	0.0026	0.54	up	NA	NA	0	2.91e-07	-1.32	0.41	0.421	NA	NA	no	ESR_down
40	YHR174W	1723	0.014184539	0.046005306	-0.016384372	0.00668053	11.75574261	0.055788778	8.38e-06	0.019958374	0.010039238	0.019958374	ENO2	ENO2	YHR174W	glycolysis* || phosphopyruvate hydratase activity || YHR174W || 1083820	4.67	0.00254	0.13	up	NA	NA	0.0449	0.0311	-1.33	0.89	1	NA	down	no	ESR_down
41	YHR062C	2813	0.103227679	0.205347102	-0.013629736	0.008364864	5.076354409	0.06086362	0.006958724	0.024345531	0.008997386	0.024345531	RPP1	RPP1	YHR062C	rRNA processing* || ribonuclease P activity* || YHR062C || 1085583	4.74	0.00217	0.62	up	NA	NA	0	1.43e-08	-1.31	0.44	0.568	NA	NA	no	ESR_down
42	YGR020C	800	0.00043027	0.003006515	-0.016369595	0.004649415	6.640210881	0.019176486	0.001427415	0.003931502	0.008243826	0.008243826	VMA7	VMA7	YGR020C	vacuolar acidification || hydrogen-transporting ATPase activity, rotational mechanism || YGR020C || 1085775	4.82	0.00186	0.49	up	NA	NA	0	1.97e-06	-1.01	0.45	0.612	NA	down	no	ESR_down
43	YIL114C	2043	0.027609278	0.075638341	-0.012240447	0.005556783	5.90200129	0.038476911	0.002928632	0.010885782	0.007882471	0.010885782	POR2	POR2	YIL114C	ion transport || voltage-gated ion-selective channel activity || YIL114C || 1085390	4.82	0.00187	0.55	up	NA	NA	0	2.6e-07	-0.7	0.44	0.573	NA	NA	no	ESR_down
44	YLR287C-A	1370	0.005160728	0.02108243	-0.017822173	0.006372285	7.359710556	0.060417916	0.000684968	0.01748173	0.008838269	0.01748173	RPS30A	RPS30A	YLR287C-A	protein biosynthesis || structural constituent of ribosome || YLR287C-A || 1086365	4.89	0.00167	0.42	up	NA	NA	3e-05	1.8e-05	-0.77	0.49	0.759	NA	down	no	ESR_down
45	YIL103W	1192	0.002889274	0.013566497	-0.026978208	0.00905528	5.598469265	0.078021821	0.004013114	0.032671961	0.008036284	0.032671961	DPH1	DPH1	YIL103W	peptidyl-diphthamide biosynthesis from peptidyl-histidine || molecular function unknown || YIL103W || 1080926	4.9	0.00167	0.7	up	NA	NA	0	2.22e-10	-1.25	0.39	0.304	NA	down	no	ESR_down
46	YDL227C	1633	0.011350205	0.038902079	-0.03489749	0.013784061	5.036495788	3.391638396	0.054271962	0.030732161	0.009121876	0.030732161	HO	HO	YDL227C	mating type switching* || endonuclease activity || YDL227C || 1084845	4.93	0.00165	0.34	up	NA	NA	0.00032	0.000215	-1.38	0.54	0.885	NA	down	no	ESR_down
47	YDR322W	2261	0.042595992	0.105439137	-0.010724881	0.005289316	5.462102039	0.014224509	0.004347574	0.002534108	0.008168976	0.008168976	MRPL35	MRPL35	YDR322W	protein biosynthesis || structural constituent of ribosome || YDR322W || 1084901	4.94	0.00162	0.59	up	NA	NA	0	5.51e-08	-1.73	0.46	0.627	NA	NA	no	ESR_down
48	YBR146W	2872	0.111509471	0.21723582	-0.008244162	0.0051803	5.627677034	0.013909619	0.003990323	0.001009023	0.008015596	0.008015596	MRPS9	MRPS9	YBR146W	protein biosynthesis || structural constituent of ribosome || YBR146W || 1082515	4.98	0.00153	0.4	up	NA	NA	5e-05	3.02e-05	-1.75	0.49	0.743	NA	NA	no	ESR_down
49	YGR215W	1227	0.003230784	0.014737324	-0.024623657	0.00836151	4.138561728	0.02935525	0.01641568	0.001343841	0.014863479	0.014863479	RSM27	RSM27	YGR215W	protein biosynthesis || structural constituent of ribosome || YGR215W || 1085105	4.99	0.00152	0.54	up	NA	NA	0	4.02e-07	-1.28	0.43	0.48	NA	down	no	ESR_down
50	YIL015W	5470	0.944258013	0.966181371	-0.000547844	0.007835398	6.375440762	3.558593577	0.010394725	0.017072055	0.008024209	0.017072055	BAR1	BAR1	YIL015W	protein catabolism || aspartic-type endopeptidase activity || YIL015W || 1082509	4.99	0.00152	0.25	up	NA	NA	0.00276	0.00191	-0.42	0.64	0.982	NA	NA	no	ESR_down
51	YBR091C	5332	0.892647088	0.937011581	-0.001144991	0.008484215	4.156248077	0.022332374	0.017507224	0.00292639	0.014696715	0.014696715	TIM12	MRS5	YBR091C	mitochondrial inner membrane protein import || protein transporter activity || YBR091C || 1082157	5	0.00151	0.49	up	NA	NA	0	1.96e-06	-1.47	0.41	0.411	NA	NA	no	ESR_down
52	YHL004W	5162	0.825503674	0.895020684	-0.001043013	0.004730822	6.223309111	0.008766998	0.00206853	0.001443031	0.007944349	0.007944349	MRP4	MRP4	YHL004W	protein biosynthesis || structural constituent of ribosome* || YHL004W || 1081293	5	0.00151	0.34	up	NA	NA	0.00031	0.000189	-1.97	0.56	0.923	NA	NA	no	ESR_down
53	YJR118C	2163	0.035192158	0.091063574	-0.013877201	0.006588925	5.491951696	0.048849589	0.004643255	0.014779675	0.008133274	0.014779675	ILM1	ILM1	YJR118C	mitochondrial genome maintenance* || molecular function unknown || YJR118C || 1082552	5	0.00149	0.56	up	NA	NA	0	1.44e-07	-0.99	0.46	0.623	NA	NA	no	ESR_down
54	YLR180W	2907	0.118543168	0.228237396	-0.013204811	0.008459646	9.843862274	0.086630889	5.7e-05	0.031960702	0.010043681	0.031960702	SAM1	SAM1	YLR180W	methionine metabolism || methionine adenosyltransferase activity || YLR180W || 1081262	5.01	0.00147	0.3	up	NA	NA	0.00067	0.000481	-1.7	0.6	0.961	NA	NA	no	ESR_down
55	YGR208W	700	0.000196319	0.001569711	-0.018076288	0.00485438	6.048399874	0.05903304	0.002641324	0.005584402	0.007901409	0.007901409	SER2	SER2	YGR208W	serine family amino acid biosynthesis || phosphoserine phosphatase activity || YGR208W || 1085437	5.04	0.00136	0.48	up	NA	NA	0	2.45e-06	-1.06	0.5	0.797	NA	down	no	ESR_down
56	YER146W	5538	0.975879982	0.986158981	-0.000258187	0.008539469	5.119492552	0.040824688	0.006490036	0.026134725	0.008873483	0.026134725	LSM5	LSM5	YER146W	nuclear mRNA splicing, via spliceosome* || RNA binding || YER146W || 1085001	5.08	0.00125	0.43	up	NA	NA	3e-05	1.44e-05	-1.21	0.5	0.782	NA	NA	no	ESR_down
57	YNR022C	4411	0.531087639	0.673882909	-0.004901846	0.007826092	4.326948627	0.034061778	0.013703961	0.013697616	0.013226259	0.013697616	MRPL50	MRPL50	YNR022C	protein biosynthesis || structural constituent of ribosome || YNR022C || 1080669	5.08	0.00125	0.36	up	NA	NA	0.00014	9.65e-05	-2.05	0.52	0.848	NA	NA	no	ESR_down
58	YDL045W-A	5579	0.993626784	0.996653962	-6.07e-05	0.007597553	4.427936921	0.017568114	0.013381563	0.001274994	0.012443011	0.012443011	MRP10	MRP10	YDL045W-A	protein biosynthesis || structural constituent of ribosome || YDL045W-A || 1082326	5.17	0.00102	0.46	up	NA	NA	0	5.96e-06	-1.66	0.51	0.817	NA	NA	no	ESR_down
59	YFL034C-A	3500	0.237280314	0.379445119	-0.006957467	0.005887119	6.013898031	0.059888856	0.002675829	0.012829865	0.007893267	0.012829865	RPL22B	RPL22B	YFL034C-A	protein biosynthesis || structural constituent of ribosome || YFL034C-A || 1084825	5.22	0.00088	0.5	up	NA	NA	0	1.35e-06	-1.4	0.46	0.654	NA	NA	no	ESR_down
60	YOL080C	2227	0.039965768	0.100443828	-0.025678345	0.012501004	4.785137512	0.114826106	0.009472591	0.060443226	0.010180396	0.060443226	REX4	REX4	YOL080C	rRNA processing* || 3'-5' exonuclease activity || YOL080C || 1082531	5.23	0.00088	0.5	up	NA	NA	0	1.7e-06	-1.41	0.5	0.791	NA	NA	no	ESR_down
61	YMR006C	354	3.61e-06	5.71e-05	-0.032048096	0.006918226	6.591126971	0.106520543	0.001613385	0.019799495	0.008203952	0.019799495	PLB2	PLB2	YMR006C	glycerophospholipid metabolism || lysophospholipase activity || YMR006C || 1086797	5.27	0.00082	0.68	up	NA	NA	0	6.05e-10	-1.8	0.46	0.633	NA	down	no	ESR_down
62	YOR340C	1374	0.005210836	0.021226383	-0.026932057	0.009640273	6.135711107	0.096471815	0.002473	0.039105069	0.00792474	0.039105069	RPA43	RPA43	YOR340C	transcription from RNA polymerase I promoter || DNA-directed RNA polymerase activity || YOR340C || 1085199	5.28	8e-04	0.52	up	NA	NA	0	5.89e-07	-1.34	0.49	0.77	NA	down	no	ESR_down
63	YNL131W	1779	0.016440833	0.051725319	-0.011254782	0.004691487	6.548335223	0.012342304	0.001679716	0.004753697	0.008167347	0.008167347	TOM22	TOM22	YNL131W	mitochondrial matrix protein import || protein transporter activity || YNL131W || 1082812	5.31	0.00077	0.56	up	NA	NA	0	1.85e-07	-1.56	0.45	0.596	NA	NA	no	ESR_down
64	YOL010W	2905	0.118370474	0.228061805	-0.011258336	0.007209257	5.948609433	0.040495712	0.002652608	0.020599731	0.007883163	0.020599731	RCL1	RCL1	YOL010W	rRNA processing || molecular function unknown* || YOL010W || 1081162	5.31	0.00077	0.69	up	NA	NA	0	4.53e-10	-1.55	0.44	0.535	NA	NA	no	ESR_down
65	YDL219W	3181	0.164555432	0.289536861	-0.009840779	0.007080142	4.591247331	0.043816745	0.010536974	0.011889945	0.011305168	0.011889945	DTD1	DTD1	YDL219W	translation* || hydrolase activity, acting on ester bonds || YDL219W || 1084147	5.32	0.00074	0.54	up	NA	NA	0	3e-07	-1.05	0.51	0.807	NA	NA	no	ESR_down
66	YFL026W	708	0.000214296	0.001694085	-0.025344839	0.006847108	7.515584664	4.549827912	0.004967715	0.01600719	0.008965965	0.01600719	STE2	STE2	YFL026W	response to pheromone during conjugation with cellular fusion* || mating-type alpha-factor pheromone receptor activity || YFL026W || 1084499	5.34	0.00068	0.26	up	NA	NA	0.00237	0.00162	-0.81	0.7	0.995	NA	down	no	ESR_down
67	YOR232W	698	0.000183764	0.001473532	-0.017574575	0.004698644	6.377597478	0.023677267	0.001851354	0.00362858	0.008025774	0.008025774	MGE1	MGE1	YOR232W	mitochondrial matrix protein import || unfolded protein binding || YOR232W || 1082493	5.39	0.00063	0.49	up	NA	NA	0	1.7e-06	-1.5	0.45	0.614	NA	down	no	ESR_down
68	YER060W	4338	0.498657445	0.643380756	-0.006999749	0.010345419	4.647574797	0.065634348	0.010534547	0.037348507	0.01095229	0.037348507	FCY21	FCY21	YER060W	biological process unknown || cytosine-purine permease activity || YER060W || 1085218	5.41	0.00057	0.14	up	NA	NA	0.0335	0.0224	-0.71	0.95	1	NA	NA	no	ESR_down
69	YJR010W	3091	0.148789474	0.269157945	-0.015011143	0.010396821	8.413967237	0.065023732	0.000231598	0.048128455	0.009518073	0.048128455	MET3	MET3	YJR010W	methionine metabolism* || sulfate adenylyltransferase (ATP) activity || YJR010W || 1085081	5.41	0.00058	0.14	up	NA	NA	0.0365	0.0247	-1.12	0.93	1	NA	NA	no	ESR_down
70	YKR085C	680	0.000162135	0.001334517	-0.023621878	0.006262916	4.940133112	0.025083586	0.008078927	-0.003865711	0.009469526	0.009469526	MRPL20	MRPL20	YKR085C	protein biosynthesis* || structural constituent of ribosome || YKR085C || 1082197	5.51	0.00051	0.46	up	NA	NA	0	4.95e-06	-1.99	0.52	0.848	NA	down	no	ESR_down
71	YKL004W	2687	0.085054998	0.177168897	-0.007940822	0.00461118	7.403654253	0.015617429	0.0006364	0.005353292	0.008876432	0.008876432	AUR1	AUR1	YKL004W	sphingolipid metabolism || inositol phosphoceramide synthase activity || YKL004W || 1081168	5.53	5e-04	0.61	up	NA	NA	0	1.76e-08	-1.61	0.44	0.538	NA	NA	no	ESR_down
72	YHL003C	5402	0.919164663	0.952185145	-0.000468819	0.004619538	6.892549825	0.028141564	0.001129074	0.005026424	0.008418275	0.008418275	LAG1	LAG1	YHL003C	replicative cell aging* || sphingosine N-acyltransferase activity || YHL003C || 1082286	5.56	0.00049	0.6	up	NA	NA	0	3.51e-08	-1.28	0.44	0.568	NA	NA	no	ESR_down
73	YMR189W	1685	0.012613344	0.041897263	-0.02022189	0.008106579	8.896471002	0.234702121	0.000150176	0.029250739	0.009745435	0.029250739	GCV2	GCV2	YMR189W	one-carbon compound metabolism* || glycine dehydrogenase (decarboxylating) activity || YMR189W || 1081874	5.63	0.00046	0.6	up	NA	NA	0	2.64e-08	-1.36	0.48	0.724	NA	down	no	ESR_down
74	YLR364W	4738	0.653133091	0.771546203	-0.005155938	0.011472582	3.951641359	0.080598083	0.022082376	0.036803068	0.016817938	0.036803068	GRX8	YLR364W	YLR364W	biological process unknown || molecular function unknown || YLR364W || 1082122	5.72	0.00041	0.12	up	NA	NA	0.051	0.0356	-1.03	1.06	1	NA	NA	no	ESR_down
75	YJR101W	1476	0.00700734	0.026553882	-0.014023115	0.005200497	5.638834133	0.025000528	0.004091592	0.003182842	0.008008128	0.008008128	RSM26	RSM26	YJR101W	protein biosynthesis || structural constituent of ribosome || YJR101W || 1080799	5.93	0.00028	0.62	up	NA	NA	0	1.25e-08	-1.98	0.52	0.84	NA	down	no	ESR_down
